Provincia,Partido,Localidad,Población,Adsl,Cablemódem,Dial Up,Fibra Óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
Cordoba,Sobremonte,Caminiaga,282,0,0,0,1,0,0,1,0,0,14154010,-30,-64
Cordoba,Sobremonte,Cerro Colorado,0,0,0,0,0,0,0,0,0,0,14154040,-30,-63
Cordoba,Sobremonte,Chuña Huasi,17,0,0,0,0,0,0,1,0,0,14154030,-29,-64
Cordoba,Sobremonte,Pozo Nuevo,130,0,0,0,0,0,0,0,0,1,14154040,-29,-64
Cordoba,Sobremonte,San Francisco Del Chañar,2256,0,0,0,1,1,0,1,1,1,14154050,-29,-63
Buenos Aires,Bahía Blanca,Villa Bordeau,0,0,0,0,0,0,0,0,1,1,6056020,-38,-62
Buenos Aires,Bahía Blanca,Villa Espora,0,0,0,0,0,0,0,0,0,0,6056020,-38,-62
Buenos Aires,Balcarce,Balcarce,38376,1,1,1,1,0,1,1,1,1,6063010,-37,-58
Buenos Aires,Balcarce,Los Pinos,337,0,0,0,0,0,1,1,0,0,6063020,-37,-58
Buenos Aires,Balcarce,Napaleofú,374,0,0,0,1,0,1,1,1,1,6063030,-37,-58
Buenos Aires,Balcarce,Ramos Otero,95,0,0,0,0,0,1,0,0,1,6063040,-37,-58
Buenos Aires,Balcarce,San Agustín,498,0,0,0,0,0,1,1,0,0,6063050,-38,-58
Buenos Aires,Balcarce,Villa Laguna La Brava,115,0,0,0,0,0,1,1,1,1,6063060,-37,-57
Buenos Aires,Baradero,Baradero,28537,1,1,0,1,1,1,1,1,1,6070010,-33,-59
Buenos Aires,Baradero,Irineo Portela,379,0,0,0,1,1,1,1,0,0,6070020,-33,-59
Buenos Aires,Baradero,Santa Coloma,203,0,0,0,0,0,1,0,0,1,6070030,-34,-59
Buenos Aires,Baradero,Villa Alsina (Est. Alsina),1488,1,0,0,0,0,1,1,1,1,6070040,-33,-59
Buenos Aires,Benito Juárez,Barker,1241,0,0,1,1,1,1,1,1,1,6084010,-37,-59
Catamarca,Capayán,San Martín,426,0,0,0,0,1,0,0,0,1,10042130,-29,-65
Buenos Aires,José C. Paz,Tortuguitas,8806,0,1,0,0,0,0,0,1,1,6412010,-34,-58
Buenos Aires,Junín,Agustín Roca,331,0,0,0,1,0,1,1,0,1,6413010,-34,-60
Buenos Aires,Junín,Agustina,155,0,0,0,1,0,0,1,1,1,6413020,-34,-61
Buenos Aires,Junín,Balneario Laguna De Gómez,230,0,0,0,0,0,1,0,1,1,6413030,-34,-61
Buenos Aires,Junín,Fortín Tiburcio,257,0,0,0,0,0,1,1,0,0,6413040,-34,-61
Buenos Aires,Junín,Junín,87509,1,1,1,1,1,1,1,1,1,6413050,-34,-60
Buenos Aires,Junín,Laplacette,22,0,0,0,1,0,1,0,0,0,6413060,-34,-61
Buenos Aires,Junín,Morse,563,0,1,0,1,0,1,1,0,1,6413070,-34,-60
Buenos Aires,Junín,Paraje La Agraria,40,0,0,0,0,0,0,0,0,0,6413055,-34,-60
Buenos Aires,Junín,Saforcada,431,0,0,0,0,0,1,1,1,1,6413080,-34,-61
Buenos Aires,La Costa,Aguas Verdes,0,1,0,0,1,0,1,0,1,1,6420030,-36,-56
Misiones,Apóstoles,Tres Capones,485,0,0,0,0,0,0,0,0,0,54007070,-28,-55
Misiones,Cainguás,1º De Mayo,403,0,0,0,0,0,0,0,0,1,54014060,-27,-55
Buenos Aires,Rauch,Rauch,12705,1,0,1,1,1,1,1,1,1,6672010,-36,-59
Buenos Aires,Rivadavia,América,11685,1,1,0,1,1,1,1,1,1,6679010,-35,-62
Buenos Aires,Rivadavia,Fortín Olavarría,1086,1,0,0,1,0,0,0,1,1,6679020,-35,-63
Buenos Aires,Rivadavia,González Moreno,1610,0,0,0,0,0,1,0,1,1,6679030,-35,-63
Buenos Aires,Rivadavia,Mira Pampa,40,0,0,0,0,0,0,0,0,0,6679040,-35,-63
Buenos Aires,Rivadavia,Roosevelt,239,0,0,0,0,0,0,1,0,0,6679050,-35,-63
Buenos Aires,Rivadavia,San Mauricio,18,0,0,0,0,0,0,0,0,0,6679060,-35,-63
Buenos Aires,Rivadavia,Sansinena,522,0,0,0,1,0,1,1,0,1,6679070,-35,-63
Buenos Aires,Rivadavia,Sundblad,63,0,0,0,0,0,0,0,0,0,6679080,-35,-63
Buenos Aires,Rojas,Barrio Las Margaritas,0,0,0,0,0,0,0,0,0,0,6686080,-34,-60
Buenos Aires,Rojas,La Beba,37,0,0,0,0,0,0,0,0,0,6686010,-34,-61
Buenos Aires,Rojas,Las Carabelas,1107,0,0,0,1,1,1,1,0,1,6686020,-34,-60
Buenos Aires,Rojas,Los Indios,66,0,0,0,0,0,0,0,0,0,6686030,-34,-60
Buenos Aires,Rojas,Rafael Obligado,901,0,0,0,0,0,1,0,0,1,6686040,-34,-60
Buenos Aires,Rojas,Roberto Cano,23,0,0,0,0,0,0,0,0,0,6686050,-34,-60
Caba,Comuna 15,Agronomia,13912,1,1,1,1,1,1,1,1,1,2000010,-34,-58
Chubut,Tehuelches,Gobernador Costa,2251,0,0,1,0,0,0,1,0,1,26098020,-44,-70
Chubut,Tehuelches,José De San Martín,1612,0,0,0,0,1,0,1,0,1,26098030,-44,-70
Chubut,Tehuelches,Río Pico,1055,0,0,1,0,1,0,1,0,0,26098040,-44,-71
Chubut,Telsen,Gan Gan,661,0,0,0,0,1,1,1,0,1,26105010,-42,-68
Chubut,Telsen,Telsen,544,0,1,0,0,1,1,1,1,1,26105020,-42,-66
Cordoba,Calamuchita,Amboy,183,0,0,0,0,0,1,1,0,0,14007010,-32,-64
Cordoba,Calamuchita,Arroyo San Antonio,0,0,0,0,0,0,0,0,1,1,14007020,-32,-64
Cordoba,Calamuchita,Cañada Del Sauce,61,1,0,0,0,0,0,1,0,1,14007030,-32,-64
Catamarca,Capayán,San Pablo,139,0,0,0,0,0,0,0,0,0,10042140,-28,-66
Catamarca,Capayán,San Pedro,372,0,0,0,0,0,0,0,0,0,10042150,-28,-66
Catamarca,Capital,Barrio Bancario,0,0,0,0,0,0,0,0,1,1,10049020,-28,-65
Catamarca,Capital,El Pantanillo,44,1,0,0,1,1,0,1,1,1,10049020,-28,-65
Catamarca,Capital,San Fernando Del Valle De Catamarca,159139,1,1,1,1,1,1,1,1,1,10049030,-28,-65
Catamarca,El Alto,El Alto,754,0,0,0,0,1,1,0,1,1,10056010,-28,-65
Catamarca,El Alto,Guayamba,376,0,0,0,0,0,0,1,0,0,10056020,-28,-65
Catamarca,El Alto,Infanzón,62,0,0,0,0,0,0,0,0,0,10056030,-28,-65
Catamarca,El Alto,Los Corrales,54,0,0,0,0,0,0,0,0,0,10056040,-28,-65
Catamarca,El Alto,Tapso,191,0,0,0,0,1,0,0,0,0,10056050,-28,-65
Catamarca,El Alto,Vilismán,112,0,0,0,0,0,0,0,0,1,10056060,-28,-65
Catamarca,Fray Mamerto Esquiú,Collagasta,373,0,0,0,0,0,0,0,0,0,10063010,-28,-65
Catamarca,Fray Mamerto Esquiú,El Hueco,0,0,0,0,1,0,0,0,1,0,10063050,-28,-65
Catamarca,Fray Mamerto Esquiú,La Carrera,0,0,0,0,0,1,0,0,0,0,10063050,-28,-65
Catamarca,Fray Mamerto Esquiú,La Falda De San Antonio,0,0,0,0,0,0,1,0,0,0,10063050,-28,-65
Catamarca,Fray Mamerto Esquiú,La Tercena,0,0,0,0,0,0,1,0,1,0,10063050,-28,-65
Catamarca,Fray Mamerto Esquiú,Pomancillo Este,247,0,0,0,0,0,0,1,0,0,10063020,-28,-65
Catamarca,Fray Mamerto Esquiú,Pomancillo Oeste,254,0,0,0,0,0,0,0,0,0,10063030,-28,-65
Catamarca,Fray Mamerto Esquiú,San Antonio,0,0,0,0,1,0,0,0,1,1,10063050,-28,-65
Buenos Aires,Berisso,Berisso,87698,1,1,1,1,0,1,1,1,1,6098010,-34,-57
Buenos Aires,Berisso,Los Talas,0,0,0,0,0,0,0,0,0,0,6098010,-34,-57
Buenos Aires,Berisso,Villa Arguello,0,0,0,0,1,0,1,0,1,1,6098010,-34,-57
Buenos Aires,Berisso,Villa Dolores,0,0,0,0,0,0,0,0,1,1,6098010,-34,-57
Buenos Aires,Berisso,Villa Independencia,0,0,0,0,0,0,0,0,0,0,6098010,-34,-57
Buenos Aires,Berisso,Villa Nueva,0,0,0,0,1,0,1,0,1,1,6098010,-34,-57
Buenos Aires,Berisso,Villa Porteña,0,0,0,0,0,0,0,0,0,0,6098010,-34,-57
Buenos Aires,Berisso,Villa Progreso,0,0,0,0,1,0,1,0,0,0,6098010,-34,-57
Buenos Aires,Berisso,Villa San Carlos,0,0,0,0,0,0,0,0,1,1,6098010,-34,-57
Buenos Aires,Berisso,Villa Zula,0,0,0,0,0,0,0,0,0,0,6098010,-34,-57
Buenos Aires,Bolívar,Hale,211,1,0,0,0,0,0,1,0,0,6105010,-36,-60
Buenos Aires,Bolívar,Juan F. Ibarra,33,0,0,0,0,0,0,0,0,0,6105020,-36,-61
Buenos Aires,Bolívar,Mariano Unzué,0,0,0,0,0,0,0,0,0,0,6105060,-36,-61
Buenos Aires,Bolívar,Paula,40,0,0,0,0,0,0,0,0,0,6105040,-36,-61
Buenos Aires,Bolívar,Pirovano,1551,0,0,0,0,0,1,1,1,0,6105050,-36,-61
Buenos Aires,Bolívar,San Carlos De Bolívar (Est. Bolívar),26242,1,1,1,1,1,1,1,1,1,6105060,-36,-61
Buenos Aires,Bolívar,Urdampilleta,2643,0,0,1,0,0,1,1,1,1,6105070,-36,-61
Buenos Aires,Bolívar,Villa Lynch Pueyrredón,62,0,0,0,0,0,0,0,0,0,6105080,-36,-61
Cordoba,Calamuchita,Capilla Vieja,68,0,0,0,0,0,1,0,1,1,14007040,-31,-64
Cordoba,Calamuchita,El Corcovado - El Torreón,417,1,0,0,0,0,1,1,0,0,14007050,-32,-64
Cordoba,Calamuchita,El Durazno,100,0,0,0,0,0,0,0,0,0,14007055,-32,-64
Cordoba,Calamuchita,Embalse,8793,0,0,0,1,1,1,0,1,1,14007060,-32,-64
Cordoba,Calamuchita,La Cruz,1363,1,0,0,0,0,1,1,1,1,14007070,-32,-64
Cordoba,Calamuchita,La Cumbrecita,549,0,0,0,0,0,1,0,1,1,14007080,-31,-64
Cordoba,Calamuchita,Las Bajadas,141,0,0,0,0,0,1,0,0,1,14007090,-32,-64
Cordoba,Calamuchita,Las Caleras,192,0,0,0,0,0,1,1,0,0,14007100,-32,-64
Cordoba,Calamuchita,Los Cóndores,2879,1,0,0,0,1,1,1,1,1,14007110,-32,-64
Cordoba,Calamuchita,Los Molinos,260,0,0,0,0,0,1,0,0,0,14007120,-31,-64
Cordoba,Calamuchita,Los Reartes,1192,1,0,0,1,1,1,1,1,1,14007130,-31,-64
Cordoba,Calamuchita,Lutti,20,0,0,0,0,0,0,1,0,0,14007140,-32,-64
Cordoba,Calamuchita,Monte Ralo,0,0,0,0,0,0,0,0,0,0,14007170,-31,-64
Cordoba,Calamuchita,Parque Calmayo,44,0,0,0,0,0,1,0,0,0,14007160,-32,-64
Cordoba,Calamuchita,Río De Los Sauces,1001,0,0,0,0,0,1,1,1,1,14007170,-32,-64
Misiones,Eldorado,Nueva Delicia,817,0,0,0,0,0,0,0,0,0,54042035,-26,-54
Cordoba,Tercero Arriba,Almafuerte,11422,1,1,0,1,0,1,1,1,1,14161010,-32,-64
Cordoba,Tercero Arriba,Colonia Almada,495,0,0,0,0,0,1,1,0,1,14161020,-32,-63
Cordoba,Tercero Arriba,Corralito,1727,0,0,0,1,1,1,0,1,1,14161030,-32,-64
Cordoba,Tercero Arriba,Dalmacio Vélez,1497,0,0,0,1,0,0,1,1,1,14161040,-32,-63
Cordoba,Tercero Arriba,General Fotheringham,313,1,0,0,0,0,1,1,1,1,14161050,-32,-63
Cordoba,Tercero Arriba,Hernando,10109,1,1,0,1,0,0,1,1,1,14161060,-32,-63
Cordoba,Tercero Arriba,James Craik,5110,1,1,0,1,0,1,1,1,1,14161070,-32,-63
Cordoba,Tercero Arriba,Las Isletillas,152,0,0,0,0,0,1,1,0,1,14161080,-32,-63
Cordoba,Tercero Arriba,Las Perdices,5084,1,0,0,0,1,1,1,1,1,14161090,-32,-63
Cordoba,Tercero Arriba,Los Zorros,508,0,0,0,0,0,0,1,1,1,14161100,-32,-63
Buenos Aires,Benito Juárez,Benito Juárez (Est. Juárez),14279,1,0,1,1,1,1,1,1,1,6084020,-37,-59
Buenos Aires,Benito Juárez,López,138,0,0,0,1,0,1,0,0,0,6084030,-37,-59
Buenos Aires,Benito Juárez,Tedín Uriburu,157,0,0,0,0,0,0,0,1,1,6084040,-37,-59
Buenos Aires,Benito Juárez,Villa Cacique (Est. Alfredo Fortabat),2689,0,0,0,1,1,1,0,1,1,6084050,-37,-59
Buenos Aires,Berazategui,Berazategui,100855,1,1,1,1,1,1,1,1,1,6091010,-34,-58
Buenos Aires,Berazategui,Berazategui Oeste,87792,1,1,0,1,0,0,1,1,1,6091010,-34,-58
Buenos Aires,Berazategui,Carlos Tomás Sourigues,11695,1,1,0,1,0,0,1,1,1,6091010,-34,-58
Buenos Aires,Berazategui,Centro Agrícola El Pato,7847,1,1,0,1,0,1,1,1,1,6091010,-34,-58
Catamarca,Pomán,Mutquin,1075,0,0,0,0,1,0,1,0,0,10084060,-28,-66
Catamarca,Pomán,Pomán,2856,0,0,0,0,1,0,1,1,1,10084070,-28,-66
Buenos Aires,La Costa,Las Toninas,5278,1,1,1,1,0,1,1,1,1,6420010,-36,-56
Buenos Aires,La Costa,Lucila Del Mar,0,1,1,0,1,0,1,0,1,1,6420030,-36,-56
Buenos Aires,La Costa,Mar De Ajó - San Bernardo,28466,1,1,1,1,0,1,1,1,1,6420020,-36,-56
Buenos Aires,La Costa,San Clemente Del Tuyú,12126,1,1,1,1,0,1,1,1,1,6420030,-36,-56
Buenos Aires,La Costa,Santa Teresita - Mar Del Tuyú,23581,1,1,1,1,0,1,1,1,1,6420040,-36,-56
Buenos Aires,La Matanza,20 De Junio,1171,1,1,1,0,0,1,1,1,1,6427010,-34,-58
Buenos Aires,La Matanza,Aldo Bonzi,18965,1,1,0,0,0,1,1,1,1,6427010,-34,-58
Misiones,Eldorado,Pueblo Nuevo,651,0,0,0,0,0,0,0,0,0,54042055,-26,-54
Misiones,Eldorado,Puerto Mado,342,0,0,0,0,0,0,0,0,0,54042060,-26,-54
Misiones,Eldorado,Puerto Pinares,2743,0,0,0,0,0,0,0,0,1,54042070,-26,-54
Misiones,Eldorado,Santiago De Liniers,541,0,0,0,0,0,1,0,0,1,54042080,-26,-54
Buenos Aires,Rojas,Rojas,19766,1,1,1,1,0,1,1,1,1,6686060,-34,-60
Buenos Aires,Rojas,Sol De Mayo,20,0,0,0,0,0,0,0,0,0,6686070,-34,-60
Buenos Aires,Rojas,Villa Manuel Pomar,52,0,0,0,0,0,0,0,0,0,6686080,-33,-60
Buenos Aires,Rojas,Villa Parque Cecir,0,0,0,0,0,0,0,0,0,0,6686060,-34,-60
Buenos Aires,Roque Pérez,Carlos Beguerie,399,0,0,0,1,0,1,1,0,0,6693010,-35,-59
Buenos Aires,Roque Pérez,Roque Pérez,10358,1,1,1,1,0,1,1,1,1,6693020,-35,-59
Buenos Aires,Saavedra,Arroyo Corto,514,0,0,0,1,0,0,1,0,0,6700010,-37,-62
Buenos Aires,Saavedra,Colonia San Martín,92,0,0,0,0,0,0,0,0,0,6700020,-37,-62
Buenos Aires,Saavedra,Dufaur,182,0,0,0,0,0,0,1,0,0,6700030,-37,-62
Buenos Aires,Saavedra,Espartillar,785,0,0,0,1,0,1,1,0,1,6700040,-37,-62
Buenos Aires,Saavedra,Goyena,516,0,0,0,1,0,0,0,0,0,6700050,-37,-62
Buenos Aires,Saavedra,Las Encadenadas,9,0,0,0,0,0,0,0,0,0,6700055,-38,-62
Buenos Aires,Saavedra,Pigüé,14383,0,0,0,1,0,0,1,1,1,6700060,-37,-62
Buenos Aires,Saavedra,Saavedra,2276,0,0,0,1,0,1,1,1,1,6700070,-37,-62
Caba,Comuna 15,Chacarita,27761,1,1,1,1,1,1,1,1,1,2000010,-34,-58
Cordoba,Calamuchita,San Agustín,3317,1,0,0,0,0,1,1,1,1,14007180,-31,-64
Cordoba,Calamuchita,San Ignacio (Loteo San Javier),140,0,0,0,0,0,1,1,0,0,14007190,-32,-64
Cordoba,Calamuchita,San Ignacio (Loteo Vélez Crespo),0,0,0,0,0,0,1,0,1,1,14007170,-32,-64
Cordoba,Calamuchita,Santa Monica,0,0,0,0,0,0,0,0,0,0,14007170,-32,-64
Cordoba,Calamuchita,Santa Rosa De Calamuchita,12395,1,1,0,1,0,1,1,1,1,14007210,-32,-64
Cordoba,Calamuchita,Segunda Usina,118,0,0,0,0,0,1,0,0,0,14007220,-32,-64
Caba,Comuna 15,Paternal,19717,1,1,1,1,1,1,1,1,1,2000010,-34,-58
Cordoba,Tercero Arriba,Oliva,11672,1,0,0,1,0,1,1,1,1,14161110,-32,-63
Cordoba,Tercero Arriba,Pampayasta Norte,79,0,0,0,0,0,1,1,0,0,14161120,-32,-63
Cordoba,Tercero Arriba,Pampayasta Sur,1208,0,0,0,1,1,0,0,1,1,14161130,-32,-63
Cordoba,Tercero Arriba,Punta Del Agua,175,0,0,0,0,0,1,0,0,1,14161140,-32,-63
Cordoba,Tercero Arriba,Río Tercero,46421,1,1,0,1,1,1,1,1,1,14161150,-32,-64
Catamarca,Pomán,Rincón,523,0,0,0,0,0,0,1,0,1,10084080,-28,-66
Catamarca,Pomán,San Miguel,413,0,0,0,0,0,1,0,0,0,10084090,-28,-66
Catamarca,Pomán,Saujil,2368,0,0,0,0,1,1,1,0,1,10084100,-28,-66
Catamarca,Pomán,Siján,1169,0,0,0,0,1,0,1,0,0,10084110,-28,-66
Catamarca,Santa María,Andalhualá,241,0,0,0,0,0,0,0,0,0,10091010,-26,-66
Catamarca,Santa María,Caspichango,39,0,0,0,0,0,0,0,0,0,10091020,-26,-65
Catamarca,Santa María,Chañar Punco,1736,0,0,0,0,0,0,0,0,1,10091030,-26,-66
Catamarca,Santa María,El Cajón,141,0,0,0,0,0,0,1,0,0,10091040,-26,-66
Catamarca,Santa María,El Cerrito,0,0,0,0,0,0,0,0,1,1,10091040,-26,-66
Catamarca,Santa María,El Desmonte,144,0,0,0,0,0,0,0,0,0,10091050,-26,-66
Catamarca,Santa María,El Puesto,200,0,0,0,0,0,0,0,0,0,10091060,-26,-66
Catamarca,Santa María,Famatanca,589,0,0,0,0,0,0,0,0,0,10091070,-26,-66
Catamarca,Santa María,Fuerte Quemado,459,0,0,0,0,0,0,0,0,0,10091080,-26,-66
Catamarca,Santa María,La Hoyada,120,0,0,0,0,0,0,1,0,0,10091090,-26,-66
Catamarca,Santa María,La Loma,388,0,0,0,0,1,0,0,0,0,10091100,-26,-66
Catamarca,Santa María,La Puntilla,0,0,0,0,0,0,0,0,0,0,10091040,-26,-66
Catamarca,Santa María,Lampacito,0,0,0,0,0,0,0,0,0,1,10091040,-26,-66
Catamarca,Santa María,Las Mojarras,959,0,0,0,0,0,0,0,0,0,10091110,-26,-66
Catamarca,Santa María,Loro Huasi,1547,0,0,0,0,0,0,0,0,0,10091120,-26,-66
Catamarca,Santa María,Medanitos,0,0,0,0,0,0,0,0,0,0,10091040,-26,-66
Catamarca,Santa María,Palo Seco,0,0,0,0,0,0,0,0,0,0,10091040,-26,-66
Catamarca,Santa María,Punta De Balasto,177,0,0,0,0,0,0,0,0,0,10091130,-26,-66
Catamarca,Santa María,San José,2901,0,0,0,0,1,0,0,0,0,10091140,-26,-66
Catamarca,Santa María,San Jose Banda,0,0,0,0,0,0,0,0,0,0,10091040,-26,-66
Catamarca,Santa María,San Jose Norte,0,0,0,0,0,0,0,0,0,0,10091040,-26,-66
Catamarca,Santa María,Santa María,11648,0,0,0,0,1,1,0,0,0,10091150,-26,-66
Cordoba,Calamuchita,Solar De Los Molinos,127,0,0,0,0,0,0,1,0,0,14007230,-31,-64
Cordoba,Calamuchita,Villa Alpina,154,0,0,0,0,0,1,0,0,0,14007240,-31,-64
Cordoba,Calamuchita,Villa Amancay,426,0,0,0,0,0,1,1,1,1,14007250,-32,-64
Cordoba,Calamuchita,Villa Berna,135,1,0,0,0,0,1,1,0,1,14007260,-31,-64
Cordoba,Calamuchita,Villa Ciudad Parque Los Reartes,0,0,1,0,0,0,0,0,0,1,14007170,-31,-64
Cordoba,Calamuchita,Villa Ciudad Parque Los Reartes (1A. Sección),506,0,0,0,0,0,1,1,0,0,14007270,-31,-64
Cordoba,Calamuchita,Villa Ciudad Parque Los Reartes (3A. Sección),0,0,0,0,0,0,1,0,0,0,14007170,-31,-64
Cordoba,Calamuchita,Villa Del Dique,3236,1,0,0,1,0,1,0,1,1,14007290,-32,-64
Cordoba,Calamuchita,Villa El Tala,4,0,0,0,0,0,0,0,0,0,14007300,-32,-64
Cordoba,Calamuchita,Villa General Belgrano,7795,0,1,0,0,1,1,1,1,1,14007310,-31,-64
Cordoba,Calamuchita,Villa La Rivera,6,0,0,0,0,0,0,0,0,0,14007320,-32,-64
Cordoba,Calamuchita,Villa Quillinzo,54,0,0,0,0,0,1,0,0,0,14007330,-32,-64
Cordoba,Calamuchita,Villa Rumipal,2246,0,0,0,1,0,1,1,1,1,14007340,-32,-64
Cordoba,Calamuchita,Villa San Miguel,0,0,0,0,0,0,1,0,1,0,14007170,-31,-64
Cordoba,Calamuchita,Villa Yacanto,1097,0,0,0,0,0,1,1,1,1,14007360,-32,-64
Cordoba,Tercero Arriba,Tancacha,5298,1,0,0,0,1,1,1,1,1,14161160,-32,-63
Cordoba,Tercero Arriba,Villa Ascasubi,2260,0,0,0,0,0,1,1,1,1,14161170,-32,-63
Cordoba,Totoral,Candelaria Sur,115,0,0,0,0,0,0,0,0,0,14168010,-30,-63
Cordoba,Totoral,Cañada De Luque,1154,0,0,0,0,0,0,1,1,1,14168020,-30,-63
Cordoba,Totoral,Capilla De Sitón,550,0,0,0,0,0,0,1,0,1,14168030,-30,-63
Cordoba,Totoral,La Pampa,874,0,0,0,0,0,0,0,0,0,14168040,-30,-64
Cordoba,Totoral,La Paz,0,0,0,0,0,0,0,0,0,0,14168030,-30,-64
Cordoba,Totoral,Las Peñas,1590,1,0,0,0,0,1,1,1,1,14168060,-30,-64
Cordoba,Totoral,Los Mistoles,175,0,0,0,0,0,0,0,0,0,14168070,-30,-63
Cordoba,Totoral,Santa Catalina,74,0,0,0,0,0,0,0,0,0,14168080,-30,-64
Cordoba,Totoral,Sarmiento,1288,1,0,0,0,0,0,1,0,0,14168090,-30,-64
Cordoba,Totoral,Simbolar,340,0,0,0,0,0,0,1,0,0,14168100,-30,-63
Cordoba,Totoral,Sinsacate,1317,0,0,0,0,0,0,1,1,1,14168110,-30,-64
Cordoba,Totoral,Villa Del Totoral,8211,1,0,0,1,0,1,1,1,1,14168120,-30,-64
Cordoba,Tulumba,Cerro Colorado,0,0,0,0,0,0,0,0,0,0,14175060,-30,-63
Cordoba,Tulumba,Churqui Cañada,48,0,0,0,0,0,0,0,0,0,14175020,-30,-63
Cordoba,Tulumba,El Rodeo,134,0,0,0,0,0,0,0,0,0,14175030,-30,-63
Cordoba,Tulumba,El Tuscal,79,0,0,0,0,0,0,1,0,0,14175040,-29,-64
Jujuy,El Carmen,Monterrico,11591,0,1,0,0,1,1,1,1,1,38014070,-24,-65
Jujuy,El Carmen,Pampa Blanca,2720,1,1,0,0,1,1,1,1,1,38014080,-24,-65
Jujuy,El Carmen,Perico,44750,0,1,0,1,1,1,1,1,1,38014090,-24,-65
Jujuy,El Carmen,Pila Pardo,0,0,0,0,0,0,0,0,0,0,38014040,-24,-64
Jujuy,El Carmen,Puesto Viejo,1372,0,1,0,0,1,0,1,1,1,38014100,-24,-64
Jujuy,El Carmen,San Isidro,93,0,0,0,0,0,0,0,0,0,38014110,-24,-64
Jujuy,El Carmen,San Juancito,45,0,0,0,0,0,0,0,0,1,38014120,-24,-64
Jujuy,Humahuaca,Aparzo,52,0,0,0,0,0,0,0,0,0,38028003,-23,-65
Jujuy,Humahuaca,Cianzo,76,0,0,0,0,0,0,0,0,0,38028007,-23,-65
Jujuy,Humahuaca,Coctaca,141,0,0,0,0,0,0,0,0,0,38028010,-23,-65
Jujuy,Humahuaca,El Aguilar,2264,0,0,0,0,1,0,1,1,1,38028020,-23,-65
Jujuy,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),456,0,0,0,1,0,0,0,0,0,38028030,-22,-65
Jujuy,Humahuaca,Humahuaca,10256,1,0,0,0,1,1,1,1,1,38028040,-23,-65
Jujuy,Humahuaca,Palca De Aparzo,144,0,0,0,0,0,0,0,0,1,38028043,-23,-65
Jujuy,Humahuaca,Palca De Varas,103,0,0,0,0,0,0,0,0,0,38028045,-23,-65
Jujuy,Humahuaca,Rodero,30,0,0,0,0,0,0,0,0,0,38028047,-23,-65
Jujuy,Humahuaca,Tres Cruces,376,0,0,0,1,0,0,1,0,1,38028050,-22,-65
Jujuy,Humahuaca,Uquía (Est. Senador Pérez),508,1,0,0,1,0,0,1,0,0,38028060,-23,-65
Jujuy,Ledesma,Bananal,689,0,0,0,0,0,0,0,0,0,38035010,-23,-64
Jujuy,Ledesma,Bermejito,145,0,0,0,0,0,0,0,0,0,38035020,-23,-64
Jujuy,Santa Barbara,Santa Clara,4298,1,0,0,0,1,1,1,1,1,38070060,-24,-64
Jujuy,Santa Barbara,Vinalito,757,0,0,0,0,0,1,0,0,0,38070070,-23,-64
Jujuy,Santa Catalina,Casira,176,0,0,0,1,0,0,1,0,0,38077010,-21,-65
Jujuy,Santa Catalina,Ciénega,278,0,0,0,1,0,0,0,0,0,38077020,-22,-66
Jujuy,Santa Catalina,Cieneguillas,286,0,0,0,1,0,0,0,0,0,38077030,-22,-65
Jujuy,Santa Catalina,Cusi Cusi,243,0,0,0,1,0,0,1,0,0,38077040,-22,-66
Jujuy,Santa Catalina,El Angosto,25,0,0,0,0,0,0,0,0,0,38077045,-21,-66
Jujuy,Santa Catalina,La Ciénega,95,0,0,0,0,0,0,1,0,0,38077050,-21,-66
Jujuy,Santa Catalina,Misarrumi,36,0,0,0,0,1,0,1,0,0,38077060,-22,-66
Jujuy,Santa Catalina,Oratorio,96,0,0,0,1,0,0,1,0,0,38077070,-22,-66
Jujuy,Santa Catalina,Paicone,64,0,0,0,1,0,0,0,0,0,38077080,-22,-66
Jujuy,Santa Catalina,San Juan De Oros,27,0,0,0,0,0,0,0,0,0,38077090,-22,-66
Jujuy,Santa Catalina,Santa Catalina,305,0,0,0,1,1,0,0,0,0,38077100,-21,-66
Jujuy,Santa Catalina,Yoscaba,34,0,0,0,0,0,0,0,0,0,38077110,-22,-65
Jujuy,Susques,Catua,427,0,0,0,1,0,0,1,0,0,38084010,-23,-67
Jujuy,Susques,Coranzuli,333,0,0,0,1,0,0,1,0,0,38084020,-23,-66
Jujuy,Susques,El Toro,121,0,0,0,1,1,0,0,0,0,38084030,-23,-66
Jujuy,Susques,Huáncar,133,0,0,0,1,0,0,1,0,0,38084040,-23,-66
Jujuy,Susques,Jama,67,0,0,0,1,0,0,0,0,0,38084045,-23,-67
Jujuy,Susques,Mina Providencia,30,0,0,0,1,0,0,0,0,0,38084050,-23,-66
Jujuy,Susques,Olacapato,45,0,0,0,1,0,1,0,0,0,38084055,-24,-66
Jujuy,Susques,Olaroz Chico,226,0,0,0,1,1,1,1,0,0,38084060,-23,-66
Jujuy,Susques,Pastos Chicos,104,0,0,0,1,0,0,1,0,0,38084070,-23,-66
Misiones,Iguazú,Villa Cooperativa,55,0,0,0,0,0,0,0,0,0,54063035,-25,-54
Misiones,Iguazú,Wanda,13901,1,0,0,1,1,0,1,1,1,54063040,-25,-54
